Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_History_Age,Payment_of_Min_Amount,Payment_Behaviour,Monthly_Balance,Credit_Score
35,Architect,33917.38,6,10.0,28,5.0,15,9.0,18.35,11.0,Standard,1966.55,6.0,Yes,High_spent_Medium_value_payments,357.37,1
31,Developer,121179.4,5,3.0,8,3.0,17,12.0,5.35,2.0,Good,1399.72,31.4,No,Low_spent_Medium_value_payments,95.87,0
31,Developer,121179.4,5,3.0,8,3.0,17,12.0,7.35,6.0,Good,1399.72,31.5,No,High_spent_Small_value_payments,692.8,0
40,Media_Manager,34676.0,3,6.0,18,4.0,22,14.0,9.99,7.0,Standard,138.3,6.9,Yes,Low_spent_Small_value_payments,119.5,1
41,Media_Manager,34676.0,3,6.0,18,4.0,25,16.0,9.99,7.0,Standard,138.3,6.1,Yes,Low_spent_Large_value_payments,363.24,1
23,Scientist,20434.15,7,6.0,8,4.0,8,14.0,10.6,4.0,Standard,1393.23,17.4,No,High_spent_Large_value_payments,322.05,1
23,Scientist,20434.15,7,6.0,8,4.0,8,14.0,10.6,4.0,Standard,1393.23,17.6,No,Low_spent_Small_value_payments,224.88,1
23,Scientist,20434.15,7,6.0,8,4.0,12,14.0,10.6,4.0,Standard,1393.23,17.7,No,High_spent_Medium_value_payments,335.94,1
38,Architect,56400.18000000001,7,5.0,30,2.0,25,10.0,13.84,6.0,Standard,2582.73,17.5,Yes,Low_spent_Small_value_payments,431.46,0
33,Manager,35497.94,6,7.0,17,2.0,33,12.0,6.86,9.0,Bad,2284.86,6.3,Yes,Low_spent_Large_value_payments,453.65,0
34,Manager,35497.94,6,7.0,17,2.0,33,17.0,6.86,9.0,Bad,2284.86,6.8,Yes,High_spent_Medium_value_payments,406.22,0
21,Media_Manager,19796.08,7,10.0,21,7.0,29,11.0,14.47,7.0,Standard,2399.46,9.8,Yes,Low_spent_Small_value_payments,226.62,0
21,Media_Manager,19796.08,7,10.0,21,7.0,29,11.0,16.47,7.0,Standard,2399.46,9.9,Yes,Low_spent_Small_value_payments,258.44,0
20,Mechanic,28102.36,3,6.0,24,6.0,19,17.0,23.98,14.0,Standard,2059.36,14.8,Yes,Low_spent_Large_value_payments,232.98,1
21,Mechanic,28102.36,3,6.0,24,6.0,20,11.0,19.98,14.0,Standard,2059.36,14.1,Yes,High_spent_Medium_value_payments,292.54,1
15,Lawyer,18781.73,6,6.0,25,2.0,19,12.0,9.25,8.0,Bad,1314.3,12.3,Yes,Low_spent_Medium_value_payments,245.93,0
16,Lawyer,18781.73,6,6.0,25,2.0,21,13.0,2.25,8.0,Bad,1314.3,12.6,Yes,Low_spent_Small_value_payments,362.82,1
16,Lawyer,18781.73,6,6.0,25,2.0,19,15.0,9.25,10.0,Bad,1314.3,12.8,Yes,High_spent_Medium_value_payments,318.79,0
16,Lawyer,18781.73,6,6.0,25,2.0,19,12.0,9.25,10.0,Bad,1314.3,12.9,Yes,Low_spent_Small_value_payments,260.08,0
48,Journalist,34336.3,3,3.0,8,1.0,18,17.0,5.15,1.0,Standard,835.49,23.6,No,Low_spent_Small_value_payments,262.83,1
48,Journalist,34336.3,4,4.0,8,1.0,18,19.0,5.15,1.0,Standard,835.49,23.8,No,Low_spent_Small_value_payments,261.31,1
56,Manager,65586.32,1,3.0,12,4.0,5,7.0,0.86,4.0,Good,1434.88,31.1,No,Low_spent_Small_value_payments,28.94,2
56,Manager,65586.32,1,3.0,12,4.0,8,9.0,0.86,4.0,Good,1434.88,31.11,No,High_spent_Medium_value_payments,436.43,2
26,Entrepreneur,61922.67,10,6.0,34,5.0,26,19.0,7.28,10.0,Bad,2270.42,10.3,Yes,Low_spent_Small_value_payments,109.42,0
27,Entrepreneur,61922.67,10,6.0,34,5.0,22,19.0,7.28,10.0,Bad,2270.42,10.7,Yes,Low_spent_Medium_value_payments,80.04,0
41,Teacher,14468.225,4,7.0,12,2.0,5,7.0,9.65,4.0,Good,579.47,26.0,No,Low_spent_Small_value_payments,276.53,1
41,Teacher,14468.225,4,7.0,12,2.0,5,5.0,0.6499999999999999,4.0,Good,579.47,26.1,No,High_spent_Small_value_payments,287.42,2
41,Teacher,14468.225,4,7.0,12,2.0,5,7.0,2.65,4.0,Good,579.47,26.2,No,High_spent_Small_value_payments,346.33,2
41,Teacher,14468.225,4,7.0,12,2.0,5,7.0,2.65,4.0,Good,579.47,26.3,No,Low_spent_Small_value_payments,275.08,2
31,Scientist,41640.54,6,7.0,8,1.0,20,18.0,4.29,2.0,Standard,1072.42,26.11,No,Low_spent_Small_value_payments,269.27,1
32,Scientist,41640.54,6,7.0,8,1.0,20,21.0,4.29,2.0,Standard,1072.42,27.0,No,High_spent_Large_value_payments,485.42,1
32,Scientist,41640.54,6,7.0,8,1.0,20,18.0,4.29,5.0,Standard,1072.42,27.6,No,High_spent_Large_value_payments,468.9,2
26,Engineer,73106.92,1,2.0,4,1.0,8,12.0,9.35,4.0,Good,900.37,30.11,No,High_spent_Large_value_payments,691.12,2
26,Engineer,73106.92,1,2.0,4,1.0,8,12.0,9.35,4.0,Good,900.37,31.3,No,Low_spent_Medium_value_payments,287.12,2
50,Lawyer,13395.25,5,4.0,9,2.0,23,7.0,8.3,3.0,Good,330.51,21.9,No,Low_spent_Small_value_payments,293.82,2
51,Lawyer,13395.25,5,4.0,9,2.0,20,8.0,8.3,3.0,Good,330.51,22.0,No,Low_spent_Small_value_payments,286.79,1
51,Lawyer,13395.25,5,4.0,9,2.0,20,7.0,8.3,3.0,Good,330.51,22.3,No,Low_spent_Small_value_payments,253.23,2
18,Entrepreneur,15993.33,5,5.0,25,5.0,7,11.0,18.41,10.0,Standard,2447.8,20.0,Yes,Low_spent_Medium_value_payments,253.35,0
18,Entrepreneur,15993.33,5,5.0,25,5.0,7,13.0,20.41,10.0,Standard,2447.8,20.1,Yes,Low_spent_Small_value_payments,203.62,0
18,Entrepreneur,15993.33,5,5.0,25,5.0,7,11.0,18.41,12.0,Standard,2447.8,20.6,Yes,Low_spent_Small_value_payments,240.52,0
24,Accountant,43615.2,4,6.0,3,4.0,11,9.0,6.46,7.0,Good,1030.5,20.7,No,Low_spent_Small_value_payments,143.5,1
26,Media_Manager,76330.68000000001,3,4.0,17,4.0,21,12.0,14.02,8.0,Standard,1371.96,8.11,Yes,High_spent_Medium_value_payments,456.01,1
18,Journalist,34848.04,6,7.0,31,6.0,55,16.0,18.42,10.0,Bad,3020.66,5.1,Yes,Low_spent_Small_value_payments,239.97,1
18,Journalist,34848.04,6,7.0,31,6.0,55,13.0,18.42,10.0,Bad,3020.66,6.0,Yes,Low_spent_Small_value_payments,176.26,0
18,Journalist,34848.04,6,7.0,31,6.0,51,15.0,18.42,10.0,Bad,3020.66,6.1,Yes,Low_spent_Small_value_payments,122.49,0
38,Mechanic,15724.73,5,8.0,18,6.0,18,18.0,16.43,10.0,Standard,1653.25,15.2,Yes,Low_spent_Medium_value_payments,255.84,0
38,Mechanic,15724.73,6,9.0,18,6.0,16,21.0,16.43,10.0,Standard,1653.25,15.3,Yes,Low_spent_Small_value_payments,279.46,1
38,Mechanic,15724.73,6,9.0,18,6.0,18,18.0,13.43,10.0,Standard,1653.25,15.6,Yes,Low_spent_Medium_value_payments,250.75,0
20,Mechanic,128427.2,5,4.0,1,3.0,3,8.0,9.2,3.0,Good,201.94,16.2,No,High_spent_Medium_value_payments,643.59,1
41,Architect,42755.64,7,8.0,15,6.0,53,21.0,5.01,12.0,Bad,1486.46,6.1,Yes,High_spent_Medium_value_payments,389.66,0
41,Architect,42755.64,7,8.0,15,6.0,53,22.0,5.01,12.0,Bad,1486.46,6.11,Yes,High_spent_Large_value_payments,378.66,1
22,Mechanic,22157.27,6,6.0,19,4.0,30,11.0,8.37,8.0,Standard,1345.58,11.11,Yes,Low_spent_Small_value_payments,170.42,1
22,Mechanic,22157.27,6,6.0,19,4.0,30,11.0,8.37,8.0,Standard,1345.58,12.2,Yes,Low_spent_Small_value_payments,254.92,1
23,Mechanic,22157.27,6,6.0,19,4.0,27,11.0,14.37,8.0,Standard,1345.58,12.6,Yes,High_spent_Medium_value_payments,326.9,1
34,Journalist,31155.48,7,4.0,21,5.0,25,20.0,9.48,10.0,Standard,2598.3,19.6,Yes,High_spent_Large_value_payments,358.6,0
34,Journalist,31155.48,7,4.0,21,5.0,25,17.0,12.48,10.0,Standard,2598.3,19.7,Yes,Low_spent_Medium_value_payments,240.77,0
34,Journalist,31155.48,7,4.0,21,5.0,25,18.0,12.48,10.0,Standard,2598.3,19.8,Yes,High_spent_Large_value_payments,361.3,0
34,Journalist,31155.48,7,4.0,21,5.0,24,17.0,12.48,10.0,Standard,2598.3,19.9,Yes,High_spent_Medium_value_payments,387.06,0
20,Teacher,109364.08,3,3.0,16,3.0,18,5.0,8.09,5.0,Standard,409.27,21.1,Yes,High_spent_Medium_value_payments,735.93,2
21,Teacher,109364.08,3,3.0,16,3.0,17,8.0,6.09,5.0,Standard,409.27,21.5,Yes,Low_spent_Medium_value_payments,292.46,2
33,Accountant,55448.74,7,4.0,12,1.0,14,15.0,18.42,4.0,Standard,1450.89,33.0,No,High_spent_Small_value_payments,517.96,1
42,Doctor,135851.24,4,4.0,18,2.0,30,18.0,11.19,8.0,Standard,695.12,24.7,Yes,High_spent_Small_value_payments,645.22,1
43,Mechanic,37655.98,6,3.0,19,6.0,19,22.0,16.1,7.0,Standard,1256.83,12.1,Yes,High_spent_Medium_value_payments,362.21,0
44,Mechanic,37655.98,6,3.0,19,6.0,16,18.0,16.1,7.0,Standard,1256.83,12.3,Yes,High_spent_Medium_value_payments,312.84,0
35,Developer,11911.285,7,7.0,12,3.0,8,14.0,9.16,1.0,Good,957.6,28.5,No,Low_spent_Medium_value_payments,302.25,2
35,Developer,11911.285,7,7.0,12,3.0,10,13.0,9.16,1.0,Good,957.6,28.9,No,Low_spent_Small_value_payments,246.41,2
35,Developer,11911.285,7,7.0,12,3.0,8,15.0,9.16,2.0,Good,957.6,28.11,No,Low_spent_Small_value_payments,230.91,2
30,Doctor,59850.24000000001,5,5.0,17,3.0,12,11.0,15.0,13.0,Standard,2294.21,14.4,Yes,Low_spent_Large_value_payments,240.87,1
42,Teacher,12948.695,6,7.0,5,4.0,27,7.0,9.73,8.0,Standard,1361.45,24.6,Yes,Low_spent_Small_value_payments,216.47,1
23,Scientist,15160.61,3,3.0,7,4.0,17,3.0,5.89,4.0,Good,1168.42,31.7,No,Low_spent_Medium_value_payments,325.89,0
23,Scientist,15160.61,3,3.0,7,4.0,14,3.0,5.89,4.0,Good,1168.42,31.9,No,High_spent_Small_value_payments,274.8,0
16,Scientist,29487.25,7,3.0,16,3.0,25,19.0,12.71,8.0,Standard,160.14,27.7,Yes,High_spent_Large_value_payments,346.98,1
17,Scientist,29487.25,7,3.0,16,3.0,25,23.0,12.71,9.0,Standard,160.14,28.0,Yes,Low_spent_Small_value_payments,303.42,1
42,Journalist,119643.12,3,2.0,8,2.0,13,5.0,2.89,2.0,Good,186.99,24.4,No,High_spent_Small_value_payments,579.83,2
21,Doctor,14363.25,10,7.0,19,7.0,43,21.0,16.76,6.0,Bad,1758.22,13.2,Yes,Low_spent_Small_value_payments,206.41,0
19,Entrepreneur,108504.92,7,3.0,7,4.0,6,11.0,1.56,2.0,Standard,245.53,19.8,No,Low_spent_Medium_value_payments,319.34,1
19,Entrepreneur,108504.92,7,3.0,7,4.0,4,13.0,1.56,2.0,Standard,245.53,19.1,No,Low_spent_Small_value_payments,15.27,1
15,Manager,7087.38,7,8.0,26,7.0,16,26.0,27.43,12.0,Bad,3561.35,7.1,Yes,Low_spent_Small_value_payments,272.03,1
15,Manager,7087.38,7,8.0,26,7.0,16,24.0,27.43,12.0,Bad,3561.35,7.11,Yes,Low_spent_Small_value_payments,286.36,1
15,Manager,7087.38,7,8.0,26,7.0,16,24.0,28.43,12.0,Bad,3561.35,8.1,Yes,Low_spent_Small_value_payments,281.75,1
18,Journalist,10203.99,6,10.0,30,3.0,15,8.0,8.53,12.0,Standard,1710.59,5.4,Yes,Low_spent_Small_value_payments,328.15,1
18,Journalist,10203.99,6,10.0,30,3.0,15,6.0,8.53,12.0,Standard,1710.59,5.5,Yes,Low_spent_Small_value_payments,281.3,0
18,Journalist,10203.99,6,10.0,30,3.0,15,8.0,8.53,12.0,Standard,1710.59,5.7,Yes,Low_spent_Small_value_payments,276.1,0
26,Engineer,122543.56,5,6.0,18,4.0,25,19.0,2.41,5.0,Standard,1302.42,28.6,No,High_spent_Large_value_payments,713.75,1
55,Manager,31641.93,4,6.0,7,3.0,24,12.0,11.37,1.0,Standard,583.6,19.11,No,Low_spent_Small_value_payments,245.91,1
55,Manager,31641.93,4,6.0,7,3.0,25,12.0,9.37,1.0,Standard,583.6,20.2,No,High_spent_Large_value_payments,404.53,1
55,Manager,31641.93,4,6.0,7,3.0,25,12.0,9.37,1.0,Standard,583.6,20.3,No,High_spent_Small_value_payments,365.71,1
55,Manager,31641.93,4,6.0,7,3.0,25,12.0,9.37,1.0,Standard,583.6,20.4,No,High_spent_Medium_value_payments,366.66,0
55,Manager,31641.93,4,6.0,7,3.0,25,12.0,3.3699999999999988,1.0,Standard,583.6,20.5,No,Low_spent_Small_value_payments,344.66,0
17,Mechanic,14538.09,10,8.0,22,7.0,23,21.0,8.6,9.0,Bad,3609.22,12.11,Yes,Low_spent_Small_value_payments,282.7,0
17,Mechanic,14538.09,10,8.0,22,7.0,23,21.0,8.6,9.0,Bad,3609.22,13.0,Yes,High_spent_Small_value_payments,291.62,0
54,Writer,132848.88,5,1.0,7,1.0,4,12.0,1.99,3.0,Good,1041.91,22.4,No,Low_spent_Small_value_payments,750.86,2
26,Scientist,10882.8,4,4.0,2,4.0,15,16.0,7.01,8.0,Good,1452.88,26.7,No,Low_spent_Small_value_payments,279.09,2
53,Lawyer,43354.77,1,4.0,4,1.0,8,12.0,8.23,5.0,Good,1159.33,16.5,No,Low_spent_Small_value_payments,256.64,2
32,Entrepreneur,34709.28,4,2.0,5,2.0,6,1.0,2.81,3.0,Good,104.98,27.2,No,High_spent_Large_value_payments,448.76,1
32,Entrepreneur,34709.28,4,2.0,5,2.0,4,1.0,2.81,3.0,Good,104.98,27.6,No,Low_spent_Large_value_payments,329.18,2
46,Journalist,30424.17,5,7.0,14,4.0,10,11.0,3.46,2.0,Standard,519.0,16.1,No,Low_spent_Large_value_payments,409.45,1
47,Journalist,30424.17,5,7.0,14,4.0,14,13.0,3.46,6.0,Standard,519.0,16.3,No,High_spent_Small_value_payments,323.63,1
47,Journalist,30424.17,5,7.0,14,4.0,15,13.0,3.46,6.0,Standard,519.0,16.4,No,Low_spent_Large_value_payments,362.93,1
47,Journalist,30424.17,5,7.0,14,4.0,14,12.0,3.46,6.0,Standard,519.0,16.8,No,High_spent_Medium_value_payments,360.78,1
32,Teacher,16590.27,8,6.0,22,7.0,25,24.0,8.59,7.0,Bad,2547.85,15.8,Yes,Low_spent_Medium_value_payments,240.32,0
32,Teacher,16590.27,8,6.0,22,7.0,30,24.0,8.59,7.0,Bad,2547.85,15.1,Yes,Low_spent_Medium_value_payments,242.2,1
32,Teacher,16590.27,8,6.0,22,7.0,25,24.0,8.59,7.0,Bad,2547.85,16.2,Yes,Low_spent_Small_value_payments,314.16,1
28,Mechanic,35176.5,4,5.0,8,4.0,33,20.0,3.74,1.0,Standard,234.65,15.9,Yes,Low_spent_Small_value_payments,245.69,1
28,Mechanic,35176.5,4,5.0,8,4.0,31,18.0,3.74,1.0,Standard,234.65,16.0,Yes,Low_spent_Large_value_payments,362.47,1
30,Scientist,20091.86,7,7.0,30,5.0,44,25.0,8.85,10.0,Bad,2509.78,8.7,Yes,Low_spent_Small_value_payments,334.24,0
30,Scientist,20091.86,7,7.0,30,5.0,44,27.0,8.85,10.0,Bad,2509.78,8.9,Yes,Low_spent_Small_value_payments,279.21,0
30,Scientist,20091.86,7,7.0,30,5.0,39,25.0,12.85,10.0,Bad,2509.78,9.0,Yes,Low_spent_Medium_value_payments,266.18,0
30,Scientist,20091.86,7,7.0,30,5.0,44,25.0,8.85,14.0,Bad,2509.78,9.2,Yes,Low_spent_Small_value_payments,162.16,1
22,Scientist,89870.98,1,4.0,3,3.0,5,8.0,5.08,1.0,Good,48.11,26.3,No,Low_spent_Medium_value_payments,129.46,1
22,Scientist,89870.98,1,4.0,3,3.0,5,7.0,5.08,1.0,Good,48.11,26.5,No,Low_spent_Medium_value_payments,237.38,1
23,Scientist,89870.98,1,4.0,3,3.0,10,5.0,5.08,1.0,Good,48.11,26.7,No,High_spent_Large_value_payments,720.32,1
50,Architect,64969.05,3,6.0,6,2.0,19,16.0,8.61,3.0,Standard,765.07,21.9,No,High_spent_Medium_value_payments,564.03,1
51,Architect,64969.05,3,6.0,6,2.0,24,15.0,8.61,3.0,Standard,765.07,21.1,No,High_spent_Large_value_payments,557.91,1
16,Scientist,9700.81,9,7.0,21,3.0,21,23.0,4.82,13.0,Bad,2542.15,13.3,Yes,Low_spent_Small_value_payments,324.17,1
44,Musician,15350.03,6,4.0,34,3.0,24,14.0,17.35,10.0,Standard,2087.18,12.5,Yes,High_spent_Large_value_payments,290.07,0
44,Musician,15350.03,6,4.0,34,3.0,23,14.0,23.35,10.0,Standard,2087.18,12.6,Yes,High_spent_Medium_value_payments,284.29,0
45,Musician,15350.03,6,4.0,34,3.0,24,14.0,18.35,10.0,Standard,2087.18,12.9,Yes,High_spent_Small_value_payments,300.34,1
35,Lawyer,54525.94,3,5.0,10,4.0,6,9.0,11.02,8.0,Standard,157.1,21.1,Yes,Low_spent_Small_value_payments,245.65,1
35,Lawyer,54525.94,3,5.0,10,4.0,13,9.0,11.02,8.0,Standard,157.1,22.1,Yes,High_spent_Small_value_payments,484.11,1
35,Lawyer,54525.94,3,5.0,10,4.0,12,9.0,11.02,10.0,Standard,157.1,22.2,Yes,Low_spent_Small_value_payments,203.35,1
19,Musician,19826.67,6,3.0,33,5.0,6,13.0,11.47,8.0,Standard,2052.89,5.9,Yes,High_spent_Large_value_payments,349.92,1
20,Musician,19826.67,6,3.0,33,5.0,6,15.0,11.47,8.0,Standard,2052.89,5.11,Yes,Low_spent_Small_value_payments,298.29,1
55,Engineer,11249.15,3,3.0,12,1.0,15,11.0,10.02,4.0,Good,612.08,25.9,No,Low_spent_Small_value_payments,318.08,2
55,Engineer,11249.15,3,3.0,12,1.0,15,11.0,10.02,4.0,Good,612.08,25.1,No,Low_spent_Medium_value_payments,316.54,2
55,Engineer,11249.15,3,3.0,12,1.0,15,11.0,10.02,4.0,Good,612.08,26.0,No,Low_spent_Small_value_payments,329.22,2
20,Accountant,45285.96,6,4.0,12,2.0,11,10.0,8.47,6.0,Standard,1077.91,9.4,Yes,High_spent_Medium_value_payments,520.7,1
20,Accountant,45285.96,6,4.0,12,2.0,11,14.0,15.47,6.0,Standard,1077.91,9.7,Yes,Low_spent_Large_value_payments,348.93,1
20,Accountant,45285.96,6,4.0,12,2.0,13,13.0,3.4700000000000006,6.0,Standard,1077.91,9.8,Yes,High_spent_Large_value_payments,532.02,1
16,Developer,57877.95,8,10.0,15,5.0,16,14.0,14.36,11.0,Standard,1805.92,19.6,Yes,Low_spent_Large_value_payments,292.28,0
16,Developer,57877.95,8,10.0,15,5.0,16,12.0,14.36,11.0,Standard,1805.92,19.9,Yes,High_spent_Medium_value_payments,403.43,1
16,Developer,57877.95,8,10.0,15,5.0,16,12.0,9.36,11.0,Standard,1805.92,19.1,Yes,High_spent_Medium_value_payments,320.61,0
16,Developer,57877.95,8,10.0,15,5.0,19,13.0,14.36,15.0,Standard,1805.92,20.0,Yes,Low_spent_Small_value_payments,244.21,0
27,Mechanic,96780.03,4,5.0,2,4.0,28,2.0,9.96,2.0,Good,580.52,29.8,No,High_spent_Medium_value_payments,509.69,0
28,Mechanic,96780.03,4,5.0,2,4.0,28,5.0,9.96,2.0,Good,580.52,29.11,No,High_spent_Medium_value_payments,564.51,0
28,Mechanic,96780.03,4,5.0,2,4.0,28,5.0,9.96,2.0,Good,580.52,30.0,No,High_spent_Large_value_payments,542.46,0
41,Writer,17408.23,6,3.0,16,6.0,27,13.0,14.51,8.0,Standard,1658.2,7.0,Yes,Low_spent_Large_value_payments,269.73,0
42,Writer,17408.23,6,3.0,16,6.0,27,13.0,14.51,8.0,Standard,1658.2,7.5,Yes,High_spent_Medium_value_payments,286.91,0
23,Engineer,7160.835,10,9.0,16,5.0,28,17.0,14.51,10.0,Standard,1285.23,19.7,Yes,Low_spent_Large_value_payments,254.23,0
23,Engineer,7160.835,10,9.0,16,5.0,28,18.0,9.51,11.0,Standard,1285.23,19.11,Yes,High_spent_Medium_value_payments,251.08,0
23,Engineer,7160.835,10,9.0,16,5.0,25,18.0,15.51,11.0,Standard,1285.23,20.0,Yes,Low_spent_Small_value_payments,262.85,0
23,Engineer,7160.835,10,9.0,16,5.0,28,18.0,15.51,11.0,Standard,1285.23,20.1,Yes,Low_spent_Small_value_payments,290.89,0
29,Engineer,75654.81,7,6.0,12,1.0,10,13.0,11.4,2.0,Standard,1063.69,21.1,Yes,Low_spent_Medium_value_payments,476.28,1
29,Engineer,75654.81,7,6.0,12,1.0,10,16.0,11.4,6.0,Standard,1063.69,21.3,Yes,Low_spent_Large_value_payments,357.35,1
29,Engineer,75654.81,7,6.0,12,1.0,9,14.0,11.4,6.0,Standard,1063.69,21.4,Yes,Low_spent_Medium_value_payments,574.49,1
30,Engineer,75654.81,7,6.0,12,1.0,12,15.0,11.4,6.0,Standard,1063.69,21.6,Yes,High_spent_Large_value_payments,738.23,1
41,Scientist,52847.32,6,7.0,13,2.0,22,11.0,8.09,2.0,Standard,517.77,21.8,No,High_spent_Small_value_payments,497.76,1
41,Scientist,52847.32,6,7.0,13,2.0,25,11.0,1.09,3.0,Standard,517.77,21.9,No,High_spent_Medium_value_payments,581.15,1
28,Journalist,30884.06,5,10.0,30,7.0,23,20.0,15.78,11.0,Standard,2336.66,19.9,Yes,Low_spent_Small_value_payments,257.03,0
31,Architect,13566.77,6,7.0,6,2.0,11,17.0,6.96,1.0,Good,559.89,25.3,No,Low_spent_Medium_value_payments,282.18,2
38,Media_Manager,14860.185,6,3.0,9,3.0,8,19.0,17.03,5.0,Standard,1263.45,16.11,Yes,Low_spent_Small_value_payments,269.98,1
38,Media_Manager,14860.185,6,3.0,9,3.0,8,19.0,17.03,8.0,Standard,1263.45,17.0,Yes,Low_spent_Small_value_payments,332.81,1
38,Media_Manager,14860.185,6,3.0,9,3.0,8,19.0,17.03,8.0,Standard,1263.45,17.1,Yes,High_spent_Small_value_payments,281.26,1
23,Journalist,121029.6,2,4.0,12,2.0,13,3.0,7.18,2.0,Good,1278.56,21.2,No,Low_spent_Small_value_payments,713.28,1
23,Journalist,121029.6,2,4.0,12,2.0,13,1.0,7.18,2.0,Good,1278.56,21.5,No,Low_spent_Medium_value_payments,234.78,0
19,Developer,126744.38999999998,5,4.0,1,4.0,1,7.0,2.31,1.0,Good,839.57,31.2,No,High_spent_Medium_value_payments,742.3,1
28,Teacher,43832.92,5,5.0,16,2.0,28,14.0,17.25,7.0,Standard,1441.58,17.3,Yes,High_spent_Small_value_payments,342.97,1
28,Teacher,43832.92,5,5.0,16,2.0,29,11.0,17.25,9.0,Standard,1441.58,17.4,Yes,High_spent_Small_value_payments,308.51,1
28,Teacher,43832.92,5,5.0,16,2.0,28,14.0,17.25,9.0,Standard,1441.58,17.5,Yes,Low_spent_Small_value_payments,271.98,1
28,Teacher,43832.92,5,5.0,16,2.0,30,14.0,17.25,9.0,Standard,1441.58,17.7,Yes,Low_spent_Small_value_payments,206.31,2
28,Musician,28754.13,4,5.0,11,3.0,11,17.0,12.84,3.0,Standard,1175.57,17.9,Yes,High_spent_Small_value_payments,300.76,1
28,Musician,28754.13,4,5.0,11,3.0,11,17.0,12.84,3.0,Standard,1175.57,17.11,Yes,High_spent_Large_value_payments,390.74,1
28,Musician,28754.13,4,5.0,11,3.0,11,19.0,12.84,3.0,Standard,1175.57,18.0,Yes,Low_spent_Small_value_payments,187.56,0
28,Musician,28754.13,4,5.0,11,3.0,14,17.0,11.84,3.0,Standard,1175.57,18.1,Yes,Low_spent_Small_value_payments,263.81,0
15,Accountant,14447.52,6,10.0,28,8.0,54,21.0,22.04,9.0,Bad,2956.15,9.7,Yes,High_spent_Small_value_payments,265.05,1
15,Accountant,14447.52,6,10.0,28,8.0,54,19.0,22.04,12.0,Bad,2956.15,10.0,Yes,Low_spent_Small_value_payments,279.61,1
27,Media_Manager,20975.4,2,3.0,9,1.0,2,11.0,9.94,1.0,Good,731.4,24.0,No,Low_spent_Large_value_payments,373.57,1
19,Engineer,64933.76,3,3.0,33,4.0,15,19.0,19.04,6.0,Standard,2699.17,14.0,Yes,High_spent_Large_value_payments,520.45,0
19,Engineer,64933.76,3,3.0,33,4.0,20,19.0,19.04,6.0,Standard,2699.17,14.1,Yes,High_spent_Large_value_payments,538.87,0
31,Manager,40214.54,3,5.0,21,3.0,26,18.0,11.99,14.0,Standard,1997.76,12.9,Yes,High_spent_Small_value_payments,381.42,0
31,Manager,40214.54,3,5.0,21,3.0,26,18.0,11.99,14.0,Standard,1997.76,12.1,Yes,High_spent_Large_value_payments,435.22,0
33,Accountant,46817.5,8,3.0,10,4.0,17,14.0,11.45,1.0,Standard,613.71,16.11,No,High_spent_Medium_value_payments,470.37,1
34,Accountant,46817.5,8,3.0,10,4.0,17,14.0,11.45,1.0,Standard,613.71,17.2,No,High_spent_Medium_value_payments,412.03,1
34,Accountant,46817.5,8,3.0,10,4.0,17,14.0,11.45,1.0,Standard,613.71,17.4,No,Low_spent_Medium_value_payments,164.51,1
23,Doctor,127284.18,3,3.0,4,2.0,18,5.0,2.25,3.0,Good,689.48,25.11,No,Low_spent_Small_value_payments,301.47,2
53,Entrepreneur,14475.14,8,3.0,13,4.0,23,11.0,3.8,4.0,Standard,609.66,20.8,Yes,Low_spent_Small_value_payments,235.04,1
54,Entrepreneur,14475.14,8,3.0,13,4.0,23,11.0,5.8,4.0,Standard,609.66,20.11,Yes,Low_spent_Small_value_payments,304.95,1
41,Scientist,81887.8,5,3.0,26,6.0,24,14.0,10.3,7.0,Standard,1882.85,16.5,Yes,Low_spent_Medium_value_payments,324.48,0
41,Scientist,81887.8,5,3.0,26,6.0,24,11.0,10.3,7.0,Standard,1882.85,16.7,Yes,Low_spent_Large_value_payments,322.64,0
41,Scientist,81887.8,5,3.0,26,6.0,24,14.0,10.3,7.0,Standard,1882.85,16.8,Yes,Low_spent_Medium_value_payments,299.02,0
41,Accountant,10412.225,8,7.0,10,3.0,19,13.0,10.13,5.0,Standard,4.5,29.7,Yes,High_spent_Small_value_payments,293.1,1
41,Accountant,10412.225,8,7.0,10,3.0,15,10.0,10.13,5.0,Standard,4.5,29.1,Yes,Low_spent_Large_value_payments,269.43,1
41,Accountant,10412.225,8,7.0,10,3.0,15,13.0,10.13,7.0,Standard,4.5,30.0,Yes,High_spent_Large_value_payments,288.91,1
41,Accountant,10412.225,8,7.0,10,3.0,15,13.0,10.13,7.0,Standard,4.5,30.1,Yes,Low_spent_Small_value_payments,272.23,0
35,Teacher,9134.415,5,10.0,15,3.0,18,13.0,16.19,6.0,Standard,1621.28,15.7,Yes,Low_spent_Medium_value_payments,323.05,0
35,Teacher,9134.415,5,10.0,15,3.0,18,12.0,16.19,6.0,Standard,1621.28,15.8,Yes,Low_spent_Large_value_payments,313.12,1
35,Teacher,9134.415,5,10.0,15,3.0,17,12.0,16.19,6.0,Standard,1621.28,15.1,Yes,Low_spent_Small_value_payments,299.28,1
